,Round,Unnamed: 0,Player1,Player2,Result,FSP.1,FSW.1,SSP.1,SSW.1,FSP.2,FSW.2,SSP.2,SSW.2,Unary_Unnamed: 0,Unary_Round,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Unary_FSP.1,Unary_SSP.2,Unary_SSW.2,FSP_diff,Total_Wins_Player1,"GROUPBY_['Player1', 'Player2']_mean_FSP.1","GROUPBY_['Player1', 'Player2']_mean_Round","GROUPBY_['Player1', 'Player2']_mean_SSP.1","GROUPBY_['Player1', 'Player2']_mean_Result","GROUPBY_['Player1', 'Player2']_mean_FSP.2","GROUPBY_['Player1', 'Player2']_mean_SSW.1","GROUPBY_['Player1', 'Player2']_mean_SSW.2","GROUPBY_['Player1', 'Player2']_mean_FSP_diff","GROUPBY_['Player1', 'Player2']_mean_Total_Wins_Player1","GROUPBY_['Player1', 'Round']_mean_FSP.1",Player1_vs_Player2_SSP_diff,Player1_vs_Player2_FSP_diff
460,2,460,Shelby Rogers,Carla Suarez Navarro,0,67,38,33,14,63,41,37,14,0.4883227176220807,0.2857142857142857,False,True,False,False,False,False,False,True,7.4,0.23214285714285715,4,52,67.0,2.0,33.0,0.0,63.0,14.0,14.0,4.0,52.0,67.0,-4,4
461,2,461,Monica Puig,Madison Keys,1,52,26,48,21,61,31,39,11,0.4893842887473461,0.2857142857142857,False,True,False,False,False,False,False,True,7.800000000000001,0.17857142857142858,-9,47,52.0,2.0,48.0,1.0,61.0,21.0,11.0,-9.0,47.0,52.0,9,-9
462,2,462,Mathilde Johansson,Ana Ivanovic,0,73,17,27,4,55,20,45,10,0.49044585987261147,0.2857142857142857,False,True,False,False,False,False,False,True,9.0,0.16071428571428573,18,21,73.0,2.0,27.0,0.0,55.0,4.0,10.0,18.0,21.0,73.0,-18,18
463,2,463,Zuzana Kucova,Virginie Razzano,0,72,36,28,10,72,42,28,14,0.49150743099787686,0.2857142857142857,False,True,False,False,False,False,False,True,5.6000000000000005,0.23214285714285715,0,46,72.0,2.0,28.0,0.0,72.0,10.0,14.0,0.0,46.0,72.0,0,0
464,2,464,Dinah Pfizenmaier,Urszula Radwanska,1,60,24,40,15,67,20,33,9,0.49256900212314225,0.2857142857142857,False,True,False,False,False,False,False,True,6.6000000000000005,0.14285714285714285,-7,39,60.0,2.0,40.0,1.0,67.0,15.0,9.0,-7.0,39.0,60.0,7,-7
465,2,465,Agnieszka Radwanska,Mallory Burdette,1,65,23,35,11,73,17,27,5,0.49363057324840764,0.2857142857142857,False,True,False,False,False,False,False,True,5.4,0.07142857142857142,-8,34,65.0,2.0,35.0,1.0,73.0,11.0,5.0,-8.0,34.0,65.5,8,-8
466,2,466,Jana Cepelova,Angelique Kerber,0,70,12,30,3,62,24,38,11,0.49469214437367304,0.2857142857142857,False,True,False,False,False,False,False,True,7.6000000000000005,0.17857142857142858,8,15,70.0,2.0,30.0,0.0,62.0,3.0,11.0,8.0,15.0,70.0,-8,8
467,2,467,Varvara Lepchenko,Elina Svitolina,1,61,23,39,12,65,22,35,10,0.49575371549893843,0.2857142857142857,False,True,False,False,False,False,False,True,7.0,0.16071428571428573,-4,35,61.0,2.0,39.0,1.0,65.0,12.0,10.0,-4.0,35.0,62.0,4,-4
468,2,468,Magdalena Rybarikova,Svetlana Kuznetsova,0,66,32,34,11,79,36,21,7,0.4968152866242038,0.2857142857142857,False,True,False,False,False,False,False,True,4.2,0.10714285714285714,-13,43,66.0,2.0,34.0,0.0,79.0,11.0,7.0,-13.0,43.0,66.0,13,-13
469,2,469,Caroline Wozniacki,Bojana Jovanovski,0,70,29,30,10,68,34,32,8,0.4978768577494692,0.2857142857142857,False,True,False,False,False,False,False,True,6.4,0.125,2,39,70.0,2.0,30.0,0.0,68.0,10.0,8.0,2.0,39.0,70.0,-2,2
470,2,470,Galina Voskoboeva,Roberta Vinci,0,60,36,40,11,56,35,44,18,0.4989384288747346,0.2857142857142857,False,True,False,False,False,False,False,True,8.8,0.30357142857142855,4,47,60.0,2.0,40.0,0.0,56.0,11.0,18.0,4.0,47.0,60.0,-4,4
471,2,471,Anastasia Pavlyuchenkova,Petra Cetkovska,0,50,33,50,22,54,29,46,20,0.5,0.2857142857142857,False,True,False,False,False,False,False,True,9.200000000000001,0.3392857142857143,-4,55,50.0,2.0,50.0,0.0,54.0,22.0,20.0,-4.0,55.0,50.0,4,-4
472,2,472,Johanna Larsson,Sorana Cirstea,0,63,12,37,9,54,27,46,14,0.5010615711252654,0.2857142857142857,False,True,False,False,False,False,False,True,9.200000000000001,0.23214285714285715,9,21,63.0,2.0,37.0,0.0,54.0,9.0,14.0,9.0,21.0,63.0,-9,9
473,2,473,Serena Williams,Caroline Garcia,1,69,23,31,9,53,16,47,9,0.5021231422505308,0.2857142857142857,False,True,False,False,False,False,False,True,9.4,0.14285714285714285,16,32,69.0,2.0,31.0,1.0,53.0,9.0,9.0,16.0,32.0,67.5,-16,16
474,3,474,Jie Zheng,Maria Sharapova,0,81,23,19,3,57,22,43,13,0.5031847133757962,0.42857142857142855,False,False,True,False,False,False,False,True,8.6,0.21428571428571427,24,26,81.0,3.0,19.0,0.0,57.0,3.0,13.0,24.0,26.0,72.5,-24,24
475,3,475,Marina Erakovic,Sloane Stephens,0,64,37,36,15,78,58,22,11,0.5042462845010616,0.42857142857142855,False,False,True,False,False,False,False,True,4.4,0.17857142857142858,-14,52,64.0,3.0,36.0,0.0,78.0,15.0,11.0,-14.0,52.0,64.0,14,-14
476,3,476,Jelena Jankovic,Samantha Stosur,1,73,39,27,13,70,35,30,16,0.505307855626327,0.42857142857142855,False,False,True,False,False,False,False,True,6.0,0.26785714285714285,3,52,73.0,3.0,27.0,1.0,70.0,13.0,16.0,3.0,52.0,67.5,-3,3
477,3,477,Petra Kvitova,Jamie Hampton,0,63,24,37,10,51,24,49,12,0.5063694267515924,0.42857142857142855,False,False,True,False,False,False,False,True,9.8,0.19642857142857142,12,34,63.0,3.0,37.0,0.0,51.0,10.0,12.0,12.0,34.0,63.0,-12,12
478,3,478,Alize Cornet,Victoria Azarenka,0,65,28,35,10,69,40,31,11,0.5074309978768577,0.42857142857142855,False,False,True,False,False,False,False,True,6.2,0.17857142857142858,-4,38,65.0,3.0,35.0,0.0,69.0,10.0,11.0,-4.0,38.0,65.0,4,-4
479,3,479,Marion Bartoli,Francesca Schiavone,0,62,14,38,8,53,17,47,15,0.5084925690021231,0.42857142857142855,False,False,True,False,False,False,False,True,9.4,0.25,9,22,62.0,3.0,38.0,0.0,53.0,8.0,15.0,9.0,22.0,62.0,-9,9
480,3,480,Stefanie Voegele,Maria Kirilenko,0,52,30,48,19,57,27,43,20,0.5095541401273885,0.42857142857142855,False,False,True,False,False,False,False,True,8.6,0.3392857142857143,-5,49,52.0,3.0,48.0,0.0,57.0,19.0,20.0,-5.0,49.0,52.0,5,-5
481,3,481,Bethanie Mattek-Sands,Paula Ormaechea,1,71,34,29,12,55,32,45,8,0.5106157112526539,0.42857142857142855,False,False,True,False,False,False,False,True,9.0,0.125,16,46,71.0,3.0,29.0,1.0,55.0,12.0,8.0,16.0,46.0,71.0,-16,16
482,3,482,Sabine Lisicki,Sara Errani,0,46,15,54,7,89,34,11,2,0.5116772823779193,0.42857142857142855,False,False,True,False,False,False,False,True,2.2,0.017857142857142856,-43,22,46.0,3.0,54.0,0.0,89.0,7.0,2.0,-43.0,22.0,46.0,43,-43
483,3,483,Monica Puig,Carla Suarez Navarro,0,59,24,41,12,72,39,28,8,0.5127388535031847,0.42857142857142855,False,False,True,False,False,False,False,True,5.6000000000000005,0.125,-13,36,59.0,3.0,41.0,0.0,72.0,12.0,8.0,-13.0,36.0,59.0,13,-13
484,3,484,Virginie Razzano,Ana Ivanovic,0,70,18,30,7,73,32,27,8,0.5138004246284501,0.42857142857142855,False,False,True,False,False,False,False,True,5.4,0.125,-3,25,70.0,3.0,30.0,0.0,73.0,7.0,8.0,-3.0,25.0,70.0,3,-3
485,3,485,Agnieszka Radwanska,Dinah Pfizenmaier,1,61,26,39,16,62,24,38,12,0.5148619957537155,0.42857142857142855,False,False,True,False,False,False,False,True,7.6000000000000005,0.19642857142857142,-1,42,61.0,3.0,39.0,1.0,62.0,16.0,12.0,-1.0,42.0,63.0,1,-1
486,3,486,Varvara Lepchenko,Angelique Kerber,0,81,54,19,6,65,47,35,19,0.5159235668789809,0.42857142857142855,False,False,True,False,False,False,False,True,7.0,0.32142857142857145,16,60,81.0,3.0,19.0,0.0,65.0,6.0,19.0,16.0,60.0,81.0,-16,16
487,3,487,Bojana Jovanovski,Svetlana Kuznetsova,0,69,31,31,10,67,29,33,11,0.5169851380042463,0.42857142857142855,False,False,True,False,False,False,False,True,6.6000000000000005,0.17857142857142858,2,41,69.0,3.0,31.0,0.0,67.0,10.0,11.0,2.0,41.0,69.0,-2,2
488,3,488,Petra Cetkovska,Roberta Vinci,0,63,26,37,11,62,32,38,18,0.5180467091295117,0.42857142857142855,False,False,True,False,False,False,False,True,7.6000000000000005,0.30357142857142855,1,37,63.0,3.0,37.0,0.0,62.0,11.0,18.0,1.0,37.0,63.0,-1,1
489,3,489,Serena Williams,Sorana Cirstea,1,67,22,33,10,56,13,44,6,0.5191082802547771,0.42857142857142855,False,False,True,False,False,False,False,True,8.8,0.08928571428571429,11,32,67.0,3.0,33.0,1.0,56.0,10.0,6.0,11.0,32.0,57.5,-11,11
490,4,490,Sloane Stephens,Maria Sharapova,0,65,28,35,12,63,25,37,12,0.5201698513800425,0.5714285714285714,False,False,False,True,False,False,False,True,7.4,0.19642857142857142,2,40,65.0,4.0,35.0,0.0,63.0,12.0,12.0,2.0,40.0,68.5,-2,2
491,4,491,Jamie Hampton,Jelena Jankovic,0,66,11,34,7,70,22,30,8,0.5212314225053079,0.5714285714285714,False,False,False,True,False,False,False,True,6.0,0.125,-4,18,66.0,4.0,34.0,0.0,70.0,7.0,8.0,-4.0,18.0,66.0,4,-4
492,4,492,Francesca Schiavone,Victoria Azarenka,0,57,11,43,3,88,28,12,3,0.5222929936305732,0.5714285714285714,False,False,False,True,False,False,False,True,2.4000000000000004,0.03571428571428571,-31,14,57.0,4.0,43.0,0.0,88.0,3.0,3.0,-31.0,14.0,57.0,31,-31
493,4,493,Bethanie Mattek-Sands,Maria Kirilenko,0,56,29,44,18,64,31,36,14,0.5233545647558386,0.5714285714285714,False,False,False,True,False,False,False,True,7.2,0.23214285714285715,-8,47,56.0,4.0,44.0,0.0,64.0,18.0,14.0,-8.0,47.0,56.0,8,-8
494,4,494,Carla Suarez Navarro,Sara Errani,0,67,32,33,14,91,57,9,4,0.524416135881104,0.5714285714285714,False,False,False,True,False,False,False,True,1.8,0.05357142857142857,-24,46,67.0,4.0,33.0,0.0,91.0,14.0,4.0,-24.0,46.0,67.0,24,-24
495,4,495,Agnieszka Radwanska,Ana Ivanovic,1,57,21,43,15,50,19,50,15,0.5254777070063694,0.5714285714285714,False,False,False,True,False,False,False,True,10.0,0.25,7,36,57.0,4.0,43.0,1.0,50.0,15.0,15.0,7.0,36.0,65.0,-7,7
496,4,496,Svetlana Kuznetsova,Angelique Kerber,1,63,46,37,17,75,44,25,13,0.5265392781316348,0.5714285714285714,False,False,False,True,False,False,False,True,5.0,0.21428571428571427,-12,63,63.0,4.0,37.0,1.0,75.0,17.0,13.0,-12.0,63.0,63.0,12,-12
497,4,497,Serena Williams,Roberta Vinci,1,62,24,38,12,68,20,32,9,0.5276008492569002,0.5714285714285714,False,False,False,True,False,False,False,True,6.4,0.14285714285714285,-6,36,62.0,4.0,38.0,1.0,68.0,12.0,9.0,-6.0,36.0,64.0,6,-6
498,5,498,Jelena Jankovic,Maria Sharapova,0,63,31,37,16,66,30,34,13,0.5286624203821656,0.7142857142857143,False,False,False,False,True,False,False,True,6.800000000000001,0.21428571428571427,-3,47,63.0,5.0,37.0,0.0,66.0,16.0,13.0,-3.0,47.0,63.0,3,-3
499,5,499,Maria Kirilenko,Victoria Azarenka,0,57,31,43,8,78,32,22,4,0.529723991507431,0.7142857142857143,False,False,False,False,True,False,False,True,4.4,0.05357142857142857,-21,39,57.0,5.0,43.0,0.0,78.0,8.0,4.0,-21.0,39.0,57.0,21,-21
500,5,500,Agnieszka Radwanska,Sara Errani,0,70,28,30,5,84,41,16,3,0.5307855626326964,0.7142857142857143,False,False,False,False,True,False,False,True,3.2,0.03571428571428571,-14,33,70.0,5.0,30.0,0.0,84.0,5.0,3.0,-14.0,33.0,64.5,14,-14
501,5,501,Serena Williams,Svetlana Kuznetsova,1,66,42,34,12,77,28,23,7,0.5318471337579618,0.7142857142857143,False,False,False,False,True,False,False,True,4.6000000000000005,0.10714285714285714,-11,54,66.0,5.0,34.0,1.0,77.0,12.0,7.0,-11.0,54.0,66.0,11,-11
502,6,502,Victoria Azarenka,Maria Sharapova,0,72,28,28,8,62,41,38,10,0.5329087048832272,0.8571428571428571,False,False,False,False,False,True,False,True,7.6000000000000005,0.16071428571428573,10,36,72.0,6.0,28.0,0.0,62.0,8.0,10.0,10.0,36.0,72.0,-10,10
503,6,503,Serena Williams,Sara Errani,1,52,14,48,14,80,10,20,1,0.5339702760084926,0.8571428571428571,False,False,False,False,False,True,False,True,4.0,0.0,-28,28,52.0,6.0,48.0,1.0,80.0,14.0,1.0,-28.0,28.0,52.0,28,-28
504,7,504,Serena Williams,Maria Sharapova,1,69,27,31,8,55,20,45,20,0.535031847133758,1.0,False,False,False,False,False,False,True,True,9.0,0.3392857142857143,14,35,69.0,7.0,31.0,1.0,55.0,8.0,20.0,14.0,35.0,69.0,-14,14
505,1,505,Richard Gasquet,Michael Russell,1,63,45,37,16,59,37,41,17,0.5360934182590233,0.14285714285714285,True,False,False,False,False,False,False,True,8.200000000000001,0.2857142857142857,4,61,63.0,1.0,37.0,1.0,59.0,16.0,17.0,4.0,61.0,61.166666666666664,-4,4
506,1,506,Stephane Robert,Albano Olivetti,1,61,44,39,19,56,37,44,15,0.5371549893842887,0.14285714285714285,True,False,False,False,False,False,False,True,8.8,0.25,5,63,61.0,1.0,39.0,1.0,56.0,19.0,15.0,5.0,63.0,53.5,-5,5
507,1,507,Jan-Lennard Struff,Guillaume Rufin,0,55,61,45,32,55,66,45,27,0.5382165605095541,0.14285714285714285,True,False,False,False,False,False,False,True,9.0,0.4642857142857143,0,93,55.0,1.0,45.0,0.0,55.0,32.0,27.0,0.0,93.0,51.5,0,0
508,1,508,Aljaz Bedene,Dmitry Tursunov,0,52,41,48,19,55,52,45,27,0.5392781316348195,0.14285714285714285,True,False,False,False,False,False,False,True,9.0,0.4642857142857143,-3,60,52.0,1.0,48.0,0.0,55.0,19.0,27.0,-3.0,60.0,52.0,3,-3
509,1,509,Feliciano Lopez,Florent Serra,1,58,54,42,30,61,63,39,30,0.5403397027600849,0.14285714285714285,True,False,False,False,False,False,False,True,7.800000000000001,0.5178571428571429,-3,84,58.0,1.0,42.0,1.0,61.0,30.0,30.0,-3.0,84.0,56.333333333333336,3,-3
510,1,510,Kenny De Schepper,Bradley Klahn,0,59,68,41,37,71,72,29,26,0.5414012738853503,0.14285714285714285,True,False,False,False,False,False,False,True,5.800000000000001,0.44642857142857145,-12,105,59.0,1.0,41.0,0.0,71.0,37.0,26.0,-12.0,105.0,61.5,12,-12
511,1,511,Andrey Kuznetsov,Dudi Sela,0,53,59,47,44,59,65,41,38,0.5424628450106157,0.14285714285714285,True,False,False,False,False,False,False,True,8.200000000000001,0.6607142857142857,-6,103,53.0,1.0,47.0,0.0,59.0,44.0,38.0,-6.0,103.0,62.0,6,-6
512,1,512,Pablo Cuevas,Janko Tipsarevic,0,51,39,49,24,55,42,45,28,0.5435244161358811,0.14285714285714285,True,False,False,False,False,False,False,True,9.0,0.48214285714285715,-4,63,51.0,1.0,49.0,0.0,55.0,24.0,28.0,-4.0,63.0,51.0,4,-4
513,1,513,Ernests Gulbis,Andreas Haider-Maurer,0,58,68,42,31,49,58,51,43,0.5445859872611465,0.14285714285714285,True,False,False,False,False,False,False,True,10.200000000000001,0.75,9,99,58.0,1.0,42.0,0.0,49.0,31.0,43.0,9.0,99.0,55.5,-9,9
514,1,514,Mikhail Kukushkin,Andrej Martin,1,51,35,49,27,49,35,51,20,0.5456475583864119,0.14285714285714285,True,False,False,False,False,False,False,True,10.200000000000001,0.3392857142857143,2,62,51.0,1.0,49.0,1.0,49.0,27.0,20.0,2.0,62.0,51.0,-2,2
515,1,515,Roberto Bautista Agut,Thomaz Bellucci,1,75,44,25,12,57,28,43,10,0.5467091295116773,0.14285714285714285,True,False,False,False,False,False,False,True,8.6,0.16071428571428573,18,56,75.0,1.0,25.0,1.0,57.0,12.0,10.0,18.0,56.0,75.5,-18,18
516,1,516,Nick Kyrgios,David Ferrer,0,69,44,31,9,55,40,45,21,0.5477707006369427,0.14285714285714285,True,False,False,False,False,False,False,True,9.0,0.35714285714285715,14,53,69.0,1.0,31.0,0.0,55.0,9.0,21.0,14.0,53.0,61.5,-14,14
517,1,517,Tommy Robredo,Marinko Matosevic,1,54,49,46,30,59,44,41,27,0.5488322717622081,0.14285714285714285,True,False,False,False,False,False,False,True,8.200000000000001,0.4642857142857143,-5,79,54.0,1.0,46.0,1.0,59.0,30.0,27.0,-5.0,79.0,57.4,5,-5
518,1,518,Robin Haase,Frank Dancevic,0,58,65,42,34,64,68,36,34,0.5498938428874734,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.5892857142857143,-6,99,58.0,1.0,42.0,0.0,64.0,34.0,34.0,-6.0,99.0,62.5,6,-6
519,1,519,Albert Ramos,Bernard Tomic,0,55,76,45,42,68,71,32,28,0.5509554140127388,0.14285714285714285,True,False,False,False,False,False,False,True,6.4,0.48214285714285715,-13,118,55.0,1.0,45.0,0.0,68.0,42.0,28.0,-13.0,118.0,59.0,13,-13
520,1,520,Daniel Evans,Kei Nishikori,1,48,35,52,25,54,30,46,15,0.5520169851380042,0.14285714285714285,True,False,False,False,False,False,False,True,9.200000000000001,0.25,-6,60,48.0,1.0,52.0,1.0,54.0,25.0,15.0,-6.0,60.0,48.0,6,-6
521,1,521,Fernando Verdasco,Ivan Dodig,0,59,58,41,23,57,60,43,34,0.5530785562632696,0.14285714285714285,True,False,False,False,False,False,False,True,8.6,0.5892857142857143,2,81,59.0,1.0,41.0,0.0,57.0,23.0,34.0,2.0,81.0,61.333333333333336,-2,2
522,1,522,Rhyne Williams,Nikolay Davydenko,0,55,56,45,26,57,57,43,28,0.554140127388535,0.14285714285714285,True,False,False,False,False,False,False,True,8.6,0.48214285714285715,-2,82,55.0,1.0,45.0,0.0,57.0,26.0,28.0,-2.0,82.0,56.0,2,-2
523,1,523,Ryan Harrison,Rafael Nadal,0,62,41,38,10,72,42,28,11,0.5552016985138004,0.14285714285714285,True,False,False,False,False,False,False,True,5.6000000000000005,0.17857142857142858,-10,51,62.0,1.0,38.0,0.0,72.0,10.0,11.0,-10.0,51.0,62.0,10,-10
524,1,524,Novak Djokovic,Ricardas Berankis,1,68,36,32,14,53,18,47,9,0.5562632696390658,0.14285714285714285,True,False,False,False,False,False,False,True,9.4,0.14285714285714285,15,50,68.0,1.0,32.0,1.0,53.0,14.0,9.0,15.0,50.0,68.85714285714286,-15,15
525,1,525,Benjamin Becker,Lukas Rosol,1,52,38,48,27,47,44,53,27,0.5573248407643312,0.14285714285714285,True,False,False,False,False,False,False,True,10.600000000000001,0.4642857142857143,5,65,52.0,1.0,48.0,1.0,47.0,27.0,27.0,5.0,65.0,59.0,-5,5
526,1,526,Lukasz Kubot,Jarkko Nieminen,0,38,28,62,27,59,38,41,19,0.5583864118895966,0.14285714285714285,True,False,False,False,False,False,False,True,8.200000000000001,0.32142857142857145,-21,55,38.0,1.0,62.0,0.0,59.0,27.0,19.0,-21.0,55.0,51.0,21,-21
527,1,527,Joao Sousa,Grigor Dimitrov,1,58,61,42,27,58,53,42,27,0.559447983014862,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.4642857142857143,0,88,58.0,1.0,42.0,1.0,58.0,27.0,27.0,0.0,88.0,64.0,0,0
528,1,528,Tommy Haas,Paul-Henri Mathieu,1,59,38,41,15,56,29,44,16,0.5605095541401274,0.14285714285714285,True,False,False,False,False,False,False,True,8.8,0.26785714285714285,3,53,59.0,1.0,41.0,1.0,56.0,15.0,16.0,3.0,53.0,58.5,-3,3
529,1,529,Yen-Hsun Lu,Daniel Gimeno-Traver,1,67,49,33,19,56,45,44,22,0.5615711252653928,0.14285714285714285,True,False,False,False,False,False,False,True,8.8,0.375,11,68,67.0,1.0,33.0,1.0,56.0,19.0,22.0,11.0,68.0,67.0,-11,11
530,1,530,Donald Young,Martin Klizan,1,74,39,26,10,47,10,53,10,0.5626326963906582,0.14285714285714285,True,False,False,False,False,False,False,True,10.600000000000001,0.16071428571428573,27,49,74.0,1.0,26.0,1.0,47.0,10.0,10.0,27.0,49.0,68.0,-27,27
531,1,531,Florian Mayer,Juan Monaco,1,65,34,35,15,63,20,37,11,0.5636942675159236,0.14285714285714285,True,False,False,False,False,False,False,True,7.4,0.17857142857142858,2,49,65.0,1.0,35.0,1.0,63.0,15.0,11.0,2.0,49.0,60.666666666666664,-2,2
532,1,532,Tobias Kamke,Steve Johnson,1,53,55,47,39,48,56,52,40,0.564755838641189,0.14285714285714285,True,False,False,False,False,False,False,True,10.4,0.6964285714285714,5,94,53.0,1.0,47.0,1.0,48.0,39.0,40.0,5.0,94.0,52.5,-5,5
533,1,533,Denis Istomin,Nicolas Almagro,1,64,50,36,23,64,36,36,14,0.5658174097664543,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.23214285714285715,0,73,64.0,1.0,36.0,1.0,64.0,23.0,14.0,0.0,73.0,64.0,0,0
534,1,534,Julien Benneteau,Michal Przysiezny,1,61,49,39,25,58,52,42,27,0.5668789808917197,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.4642857142857143,3,74,61.0,1.0,39.0,1.0,58.0,25.0,27.0,3.0,74.0,60.75,-3,3
535,1,535,Sergiy Stakhovsky,Jeremy Chardy,0,53,62,47,33,56,64,44,40,0.5679405520169851,0.14285714285714285,True,False,False,False,False,False,False,True,8.8,0.6964285714285714,-3,95,53.0,1.0,47.0,0.0,56.0,33.0,40.0,-3.0,95.0,54.0,3,-3
536,1,536,Jiri Vesely,Denis Kudla,0,55,50,45,30,63,56,37,27,0.5690021231422505,0.14285714285714285,True,False,False,False,False,False,False,True,7.4,0.4642857142857143,-8,80,55.0,1.0,45.0,0.0,63.0,30.0,27.0,-8.0,80.0,58.0,8,-8
537,1,537,Paolo Lorenzi,Tomas Berdych,0,48,27,52,11,56,34,44,12,0.5700636942675159,0.14285714285714285,True,False,False,False,False,False,False,True,8.8,0.19642857142857142,-8,38,48.0,1.0,52.0,0.0,56.0,11.0,12.0,-8.0,38.0,48.0,8,-8
538,1,538,Pablo Andujar,Thiemo de Bakker,1,60,44,40,19,52,33,48,19,0.5711252653927813,0.14285714285714285,True,False,False,False,False,False,False,True,9.600000000000001,0.32142857142857145,8,63,60.0,1.0,40.0,1.0,52.0,19.0,19.0,8.0,63.0,62.0,-8,8
539,1,539,Thomas Fabbiano,Milos Raonic,0,66,46,34,17,63,51,37,19,0.5721868365180467,0.14285714285714285,True,False,False,False,False,False,False,True,7.4,0.32142857142857145,3,63,66.0,1.0,34.0,0.0,63.0,17.0,19.0,3.0,63.0,66.0,-3,3
540,1,540,Jerzy Janowicz,Maximo Gonzalez,0,58,40,42,17,65,45,35,13,0.5732484076433121,0.14285714285714285,True,False,False,False,False,False,False,True,7.0,0.21428571428571427,-7,57,58.0,1.0,42.0,0.0,65.0,17.0,13.0,-7.0,57.0,58.0,7,-7
541,1,541,Jack Sock,Philipp Petzschner,1,51,36,49,29,46,29,54,27,0.5743099787685775,0.14285714285714285,True,False,False,False,False,False,False,True,10.8,0.4642857142857143,5,65,51.0,1.0,49.0,1.0,46.0,29.0,27.0,5.0,65.0,51.0,-5,5
542,1,542,Roger Federer,Grega Zemlja,1,60,41,40,21,49,29,51,18,0.5753715498938429,0.14285714285714285,True,False,False,False,False,False,False,True,10.200000000000001,0.30357142857142855,11,62,60.0,1.0,40.0,1.0,49.0,21.0,18.0,11.0,62.0,57.25,-11,11
543,1,543,Santiago Giraldo,Carlos Berlocq,0,58,63,42,30,64,61,36,30,0.5764331210191083,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.5178571428571429,-6,93,58.0,1.0,42.0,0.0,64.0,30.0,30.0,-6.0,93.0,61.5,6,-6
544,1,544,Horacio Zeballos,Adrian Mannarino,0,52,44,48,29,57,47,43,30,0.5774946921443737,0.14285714285714285,True,False,False,False,False,False,False,True,8.6,0.5178571428571429,-5,73,52.0,1.0,48.0,0.0,57.0,29.0,30.0,-5.0,73.0,52.0,5,-5
545,1,545,Guido Pella,Sam Querrey,0,56,54,44,31,58,60,42,26,0.578556263269639,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.44642857142857145,-2,85,56.0,1.0,44.0,0.0,58.0,31.0,26.0,-2.0,85.0,56.0,2,-2
546,1,546,John Isner,Filippo Volandri,1,73,42,27,11,56,18,44,10,0.5796178343949044,0.14285714285714285,True,False,False,False,False,False,False,True,8.8,0.16071428571428573,17,53,73.0,1.0,27.0,1.0,56.0,11.0,10.0,17.0,53.0,72.33333333333333,-17,17
547,1,547,Adrian Ungur,Gael Monfils,0,56,18,44,8,84,33,16,4,0.5806794055201698,0.14285714285714285,True,False,False,False,False,False,False,True,3.2,0.05357142857142857,-28,26,56.0,1.0,44.0,0.0,84.0,8.0,4.0,-28.0,26.0,56.0,28,-28
548,1,548,Albert Montanes,Edouard Roger-Vasselin,0,51,29,49,20,64,38,36,18,0.5817409766454352,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.30357142857142855,-13,49,51.0,1.0,49.0,0.0,64.0,20.0,18.0,-13.0,49.0,51.0,13,-13
549,1,549,Collin Altamirano,Philipp Kohlschreiber,0,58,27,42,8,58,31,42,16,0.5828025477707006,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.26785714285714285,0,35,58.0,1.0,42.0,0.0,58.0,8.0,16.0,0.0,35.0,58.0,0,0
550,1,550,Rogerio Dutra Silva,Vasek Pospisil,1,58,64,42,39,48,66,52,46,0.583864118895966,0.14285714285714285,True,False,False,False,False,False,False,True,10.4,0.8035714285714286,10,103,58.0,1.0,42.0,1.0,48.0,39.0,46.0,10.0,103.0,58.0,-10,10
551,1,551,Benoit Paire,Alex Bogomolov Jr.,0,51,72,49,40,64,82,36,33,0.5849256900212314,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.5714285714285714,-13,112,51.0,1.0,49.0,0.0,64.0,40.0,33.0,-13.0,112.0,51.333333333333336,13,-13
552,1,552,Tim Smyczek,James Duckworth,1,66,47,34,21,55,47,45,26,0.5859872611464968,0.14285714285714285,True,False,False,False,False,False,False,True,9.0,0.44642857142857145,11,68,66.0,1.0,34.0,1.0,55.0,21.0,26.0,11.0,68.0,63.5,-11,11
553,1,553,Jurgen Zopp,Marcel Granollers,0,51,46,49,27,52,43,48,27,0.5870488322717622,0.14285714285714285,True,False,False,False,False,False,False,True,9.600000000000001,0.4642857142857143,-1,73,51.0,1.0,49.0,0.0,52.0,27.0,27.0,-1.0,73.0,59.5,1,-1
554,1,554,Rajeev Ram,Fabio Fognini,1,73,40,27,10,54,21,46,13,0.5881104033970276,0.14285714285714285,True,False,False,False,False,False,False,True,9.200000000000001,0.21428571428571427,19,50,73.0,1.0,27.0,1.0,54.0,10.0,13.0,19.0,50.0,73.0,-19,19
