,tier,race1,gender,fulltime,sex,decile1b,Unnamed: 0.1,Unnamed: 0,decile3,decile1,lsat,ugpa,grad,bar1,fam_inc,Unary_Unnamed: 0.1,Unary_Unnamed: 0,Unary_decile3,sex_1.0,sex_2.0,Unary_lsat,Unary_ugpa,Unary_grad,fulltime_1.0,fulltime_2.0,Unary_fam_inc,gender_0,gender_1,race1_0,race1_1,race1_2,race1_3,race1_4,tier_1.0,tier_2.0,tier_3.0,tier_4.0,tier_5.0,tier_6.0,academic_performance,"GROUPBY_['sex', 'fulltime']_mean_lsat","GROUPBY_['sex', 'tier']_mean_lsat","GROUPBY_['sex', 'race1']_mean_lsat","GROUPBY_['sex', 'tier']_mean_ugpa","GROUPBY_['sex', 'fulltime']_mean_ugpa","GROUPBY_['sex', 'tier']_std_lsat","GROUPBY_['sex', 'race1', 'tier']_median_lsat","GROUPBY_['race1', 'tier']_mean_ugpa","GROUPBY_['sex', 'tier', 'fulltime']_mean_fam_inc","GROUPBY_['sex', 'race1', 'tier']_mean_ugpa",lsat_minus_ugpa
1681,5.0,1,1,1.0,2.0,2.0,1681,1681,1.0,2.0,1,3,0,1,4.0,168.10000000000002,2825761,0.1,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,3,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,-2
1682,6.0,1,1,1.0,2.0,10.0,1682,1682,9.0,10.0,3,3,0,1,3.0,168.20000000000002,2829124,0.9,False,True,1.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
1683,3.0,1,1,1.0,2.0,9.0,1683,1683,8.0,9.0,2,3,0,1,3.0,168.3,2832489,0.8,False,True,0.6666666666666666,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,6,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,-1
1684,4.0,1,0,1.0,1.0,2.0,1684,1684,1.0,2.0,0,3,0,1,3.0,168.4,2835856,0.1,True,False,0.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-3
1685,4.0,1,0,1.0,1.0,9.0,1685,1685,7.0,9.0,2,3,0,1,4.0,168.5,2839225,0.7,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
1686,4.0,1,0,1.0,1.0,10.0,1686,1686,10.0,10.0,3,3,0,1,3.0,168.60000000000002,2842596,1.0,True,False,1.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,9,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,0
1687,5.0,1,1,1.0,2.0,4.0,1687,1687,5.0,5.0,1,3,0,1,3.0,168.70000000000002,2845969,0.5,False,True,0.3333333333333333,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,False,True,False,3,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,-2
1688,4.0,1,0,1.0,1.0,6.0,1688,1688,7.0,6.0,2,3,0,1,3.0,168.8,2849344,0.7,True,False,0.6666666666666666,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
1689,5.0,1,1,1.0,2.0,9.0,1689,1689,9.0,9.0,1,3,0,1,4.0,168.9,2852721,0.9,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,3,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,-2
1690,5.0,0,0,2.0,1.0,2.0,1690,1690,3.0,2.0,0,3,0,0,3.0,169.0,2856100,0.3,True,False,0.0,1.0,0.0,False,True,0.5,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0.7821782178217822,1.218487394957983,0.5714285714285714,1.319327731092437,1.2722772277227723,1.1053470439737765,0.0,1.4,3.0638297872340425,1.4375,-3
1691,4.0,1,0,1.0,1.0,4.0,1691,1691,4.0,4.0,1,3,0,1,4.0,169.10000000000002,2859481,0.4,True,False,0.3333333333333333,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
1692,6.0,4,1,1.0,2.0,1.0,1692,1692,1.0,1.0,0,3,0,1,3.0,169.20000000000002,2862864,0.1,False,True,0.0,1.0,0.0,True,False,0.5,False,True,False,False,False,False,True,False,False,False,False,False,True,0,1.263457330415755,2.0463576158940397,0.7966101694915254,1.8741721854304636,1.2827133479212254,1.13335930368894,0.5,2.0,3.76158940397351,2.0,-3
1693,3.0,1,1,1.0,2.0,7.0,1693,1693,8.0,7.0,2,3,0,1,4.0,169.3,2866249,0.8,False,True,0.6666666666666666,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,6,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,-1
1694,5.0,0,1,1.0,2.0,1.0,1694,1694,1.0,1.0,0,3,0,0,2.0,169.4,2869636,0.1,False,True,0.0,1.0,0.0,True,False,0.25,False,True,True,False,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,0.6271186440677966,1.365,1.2827133479212254,1.106981150774676,0.0,1.4,3.4404761904761907,1.3478260869565217,-3
1695,4.0,1,0,1.0,1.0,1.0,1695,1695,2.0,2.0,0,3,0,0,4.0,169.5,2873025,0.2,True,False,0.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-3
1696,3.0,1,0,1.0,1.0,8.0,1696,1696,9.0,8.0,1,3,0,1,3.0,169.60000000000002,2876416,0.9,True,False,0.3333333333333333,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,3,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-2
1697,4.0,1,0,1.0,1.0,1.0,1697,1697,1.0,1.0,0,3,0,1,3.0,169.70000000000002,2879809,0.1,True,False,0.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-3
1698,5.0,1,0,1.0,1.0,5.0,1698,1698,7.0,5.0,0,3,0,1,4.0,169.8,2883204,0.7,True,False,0.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,-3
1699,4.0,1,0,1.0,1.0,9.0,1699,1699,8.0,9.0,1,3,0,1,4.0,169.9,2886601,0.8,True,False,0.3333333333333333,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
1700,3.0,1,1,1.0,2.0,10.0,1700,1700,10.0,10.0,1,3,0,1,4.0,170.0,2890000,1.0,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,3,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,-2
1701,3.0,1,0,1.0,1.0,2.0,1701,1701,1.0,3.0,0,3,0,0,2.0,170.10000000000002,2893401,0.1,True,False,0.0,1.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-3
1702,4.0,1,1,1.0,2.0,5.0,1702,1702,6.0,5.0,1,3,0,0,3.0,170.20000000000002,2896804,0.6,False,True,0.3333333333333333,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,3,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-2
1703,4.0,1,1,1.0,2.0,8.0,1703,1703,6.0,8.0,2,3,0,0,3.0,170.3,2900209,0.6,False,True,0.6666666666666666,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,6,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-1
1704,3.0,1,1,1.0,2.0,3.0,1704,1704,1.0,3.0,2,3,0,0,4.0,170.4,2903616,0.1,False,True,0.6666666666666666,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,6,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,-1
1705,4.0,1,1,1.0,2.0,9.0,1705,1705,9.0,9.0,1,3,0,1,4.0,170.5,2907025,0.9,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,3,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-2
1706,4.0,1,1,1.0,2.0,6.0,1706,1706,6.0,6.0,2,3,0,1,5.0,170.60000000000002,2910436,0.6,False,True,0.6666666666666666,1.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,6,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-1
1707,4.0,1,1,1.0,2.0,3.0,1707,1707,3.0,3.0,2,3,0,1,3.0,170.70000000000002,2913849,0.3,False,True,0.6666666666666666,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,6,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-1
1708,4.0,2,1,1.0,2.0,6.0,1708,1708,4.0,7.0,1,3,0,0,4.0,170.8,2917264,0.4,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,False,True,False,False,False,False,False,True,False,False,3,1.263457330415755,1.4364207221350078,1.0,1.3406593406593406,1.2827133479212254,1.086419194179608,1.0,1.0444444444444445,3.370860927152318,1.3636363636363635,-2
1709,4.0,0,1,1.0,2.0,1.0,1709,1709,1.0,2.0,0,3,0,0,3.0,170.9,2920681,0.1,False,True,0.0,1.0,0.0,True,False,0.5,False,True,True,False,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,0.6271186440677966,1.3406593406593406,1.2827133479212254,1.086419194179608,0.0,1.16,3.370860927152318,1.2173913043478262,-3
1710,5.0,1,0,1.0,1.0,10.0,1710,1710,10.0,10.0,3,3,0,1,4.0,171.0,2924100,1.0,True,False,1.0,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,9,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
1711,4.0,1,0,1.0,1.0,10.0,1711,1711,10.0,10.0,1,3,0,1,3.0,171.10000000000002,2927521,1.0,True,False,0.3333333333333333,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,3,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-2
1712,4.0,4,0,1.0,1.0,7.0,1712,1712,6.0,7.0,2,3,0,1,4.0,171.20000000000002,2930944,0.6,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,0.9508196721311475,1.3194706994328922,1.2731137088204039,1.0566018447486132,0.0,1.0689655172413792,3.3685258964143427,1.1875,-1
1713,5.0,1,1,1.0,2.0,7.0,1713,1713,6.0,7.0,1,3,0,1,4.0,171.3,2934369,0.6,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,3,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,-2
1714,6.0,0,1,1.0,2.0,1.0,1714,1714,2.0,1.0,0,3,0,0,1.0,171.4,2937796,0.2,False,True,0.0,1.0,0.0,True,False,0.0,False,True,True,False,False,False,False,False,False,False,False,False,True,0,1.263457330415755,2.0463576158940397,0.6271186440677966,1.8741721854304636,1.2827133479212254,1.13335930368894,2.0,1.5,3.76158940397351,1.6666666666666667,-3
1715,4.0,1,1,1.0,2.0,7.0,1715,1715,8.0,7.0,1,3,0,1,4.0,171.5,2941225,0.8,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,3,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-2
1716,5.0,1,1,1.0,2.0,1.0,1716,1716,2.0,2.0,2,3,0,0,4.0,171.60000000000002,2944656,0.2,False,True,0.6666666666666666,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,6,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,-1
1717,4.0,1,1,1.0,2.0,1.0,1717,1717,8.0,1.0,1,3,0,1,4.0,171.70000000000002,2948089,0.8,False,True,0.3333333333333333,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,3,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-2
1718,3.0,3,1,1.0,2.0,1.0,1718,1718,1.0,1.0,0,3,0,0,1.0,171.8,2951524,0.1,False,True,0.0,1.0,0.0,True,False,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,0.2783018867924528,1.1472191930207198,1.2827133479212254,0.9805810492578442,0.0,1.1633986928104576,3.4656019656019654,1.1111111111111112,-3
1719,4.0,1,1,1.0,2.0,6.0,1719,1719,7.0,6.0,0,3,0,1,4.0,171.9,2954961,0.7,False,True,0.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-3
1720,6.0,1,0,1.0,1.0,1.0,1720,1720,1.0,1.0,3,3,0,1,3.0,172.0,2958400,0.1,True,False,1.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,False,True,9,1.0680127523910734,1.696969696969697,1.2883135059482156,1.5252525252525253,1.2731137088204039,1.1379765918340115,3.0,1.770949720670391,3.4536082474226806,1.4696969696969697,0
1721,4.0,1,1,1.0,2.0,1.0,1721,1721,1.0,1.0,2,3,0,0,4.0,172.10000000000002,2961841,0.1,False,True,0.6666666666666666,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,6,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-1
1722,6.0,1,1,1.0,2.0,4.0,1722,1722,3.0,4.0,1,3,0,1,5.0,172.20000000000002,2965284,0.3,False,True,0.3333333333333333,1.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,False,True,3,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,-2
1723,5.0,1,1,1.0,2.0,2.0,1723,1723,3.0,2.0,1,3,0,1,3.0,172.3,2968729,0.3,False,True,0.3333333333333333,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,False,True,False,3,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,-2
1724,3.0,1,0,1.0,1.0,8.0,1724,1724,9.0,8.0,2,3,0,1,4.0,172.4,2972176,0.9,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,6,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-1
1725,4.0,1,1,1.0,2.0,6.0,1725,1725,5.0,6.0,2,3,0,1,3.0,172.5,2975625,0.5,False,True,0.6666666666666666,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,6,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-1
1726,3.0,0,1,1.0,2.0,1.0,1726,1726,1.0,2.0,2,3,0,1,4.0,172.60000000000002,2979076,0.1,False,True,0.6666666666666666,1.0,0.0,True,False,0.75,False,True,True,False,False,False,False,False,False,True,False,False,False,6,1.263457330415755,1.1003271537622683,0.6271186440677966,1.1472191930207198,1.2827133479212254,0.9805810492578442,0.0,1.16,3.4656019656019654,1.0441176470588236,-1
1727,4.0,1,1,1.0,2.0,9.0,1727,1727,8.0,9.0,3,3,0,1,2.0,172.70000000000002,2982529,0.8,False,True,1.0,1.0,0.0,True,False,0.25,False,True,False,True,False,False,False,False,False,False,True,False,False,9,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,0
1728,3.0,3,0,1.0,1.0,1.0,1728,1728,1.0,1.0,0,3,0,0,3.0,172.8,2985984,0.1,True,False,0.0,1.0,0.0,True,False,0.5,True,False,False,False,False,True,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,0.2529411764705882,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.1633986928104576,3.4115168539325844,1.1851851851851851,-3
1729,4.0,1,0,1.0,1.0,2.0,1729,1729,3.0,3.0,0,3,0,1,2.0,172.9,2989441,0.3,True,False,0.0,1.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-3
1730,3.0,1,0,1.0,1.0,9.0,1730,1730,9.0,9.0,2,3,0,1,2.0,173.0,2992900,0.9,True,False,0.6666666666666666,1.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,True,False,False,False,6,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-1
1731,4.0,1,0,1.0,1.0,3.0,1731,1731,4.0,3.0,2,3,0,1,4.0,173.10000000000002,2996361,0.4,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
1732,4.0,4,0,1.0,1.0,3.0,1732,1732,2.0,3.0,0,3,0,1,4.0,173.20000000000002,2999824,0.2,True,False,0.0,1.0,0.0,True,False,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,0.9508196721311475,1.3194706994328922,1.2731137088204039,1.0566018447486132,0.0,1.0689655172413792,3.3685258964143427,1.1875,-3
1733,6.0,1,1,1.0,2.0,1.0,1733,1733,1.0,2.0,3,3,0,1,4.0,173.3,3003289,0.1,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
1734,5.0,1,0,1.0,1.0,9.0,1734,1734,6.0,9.0,2,3,0,1,4.0,173.4,3006756,0.6,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,6,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,-1
1735,3.0,0,0,1.0,1.0,2.0,1735,1735,4.0,2.0,0,3,0,1,3.0,173.5,3010225,0.4,True,False,0.0,1.0,0.0,True,False,0.5,True,False,True,False,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,0.5714285714285714,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.16,3.4115168539325844,1.2982456140350878,-3
1736,4.0,1,0,1.0,1.0,3.0,1736,1736,5.0,4.0,0,3,0,1,3.0,173.60000000000002,3013696,0.5,True,False,0.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-3
1737,3.0,1,0,1.0,1.0,1.0,1737,1737,4.0,2.0,0,3,0,1,3.0,173.70000000000002,3017169,0.4,True,False,0.0,1.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,-3
1738,3.0,1,0,2.0,1.0,2.0,1738,1738,4.0,2.0,0,3,0,0,3.0,173.8,3020644,0.4,True,False,0.0,1.0,0.0,False,True,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0.7821782178217822,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2722772277227723,0.9986761342736845,1.0,1.2040208488458675,3.2,1.2466666666666666,-3
1739,5.0,3,0,1.0,1.0,1.0,1739,1739,1.0,2.0,2,3,0,0,2.0,173.9,3024121,0.1,True,False,0.6666666666666666,1.0,0.0,True,False,0.25,True,False,False,False,False,True,False,False,False,False,False,True,False,6,1.0680127523910734,1.218487394957983,0.2529411764705882,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,0.9879518072289156,3.3419354838709676,0.7818181818181819,-1
1740,2.0,1,1,1.0,2.0,6.0,1740,1740,6.0,6.0,0,3,0,0,3.0,174.0,3027600,0.6,False,True,0.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,True,False,False,False,False,0,1.263457330415755,0.6655518394648829,1.4224049331963,1.1505016722408026,1.2827133479212254,0.9169455861031895,0.0,1.148936170212766,3.5107913669064748,1.1541353383458646,-3
1741,5.0,1,1,1.0,2.0,10.0,1741,1741,10.0,10.0,3,3,0,1,3.0,174.10000000000002,3031081,1.0,False,True,1.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
1742,5.0,1,1,1.0,2.0,4.0,1742,1742,2.0,4.0,3,3,0,0,4.0,174.20000000000002,3034564,0.2,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,9,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,0
1743,6.0,1,1,1.0,2.0,7.0,1743,1743,7.0,7.0,3,3,0,1,4.0,174.3,3038049,0.7,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,False,True,9,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,0
1744,4.0,1,0,1.0,1.0,3.0,1744,1744,2.0,3.0,2,3,0,1,4.0,174.4,3041536,0.2,True,False,0.6666666666666666,1.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,-1
1745,5.0,1,1,1.0,2.0,9.0,1745,1745,9.0,9.0,1,3,0,1,3.0,174.5,3045025,0.9,False,True,0.3333333333333333,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,False,True,False,3,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,-2
1746,4.0,1,1,1.0,2.0,5.0,1746,1746,4.0,5.0,0,3,0,1,3.0,174.60000000000002,3048516,0.4,False,True,0.0,1.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,-3
1747,3.0,1,1,1.0,2.0,10.0,1747,1747,8.0,10.0,3,3,0,1,4.0,174.70000000000002,3052009,0.8,False,True,1.0,1.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,9,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,0
