,race1,fulltime,sex,decile3,lsat,ugpa,grad,bar1,fam_inc,tier,Bucketize_decile3,Scaling_decile1,sex_1.0,sex_2.0,Bucketize_ugpa,fulltime_1.0,fulltime_2.0,gender_female,gender_male,race1_asian,race1_black,race1_hisp,race1_other,race1_white,Bucketize_tier,ugpa_lsat_ratio,lsat_ugpa_ratio,LSAT_GPA_Ratio,lsat_gpa_ratio,lsat_gpa_interaction,lsat_ugpa_interaction,"GROUPBY_['sex', 'fulltime', 'tier']_mean_lsat","GROUPBY_['sex', 'fulltime', 'race1', 'tier']_mean_lsat",lsat_ugpa_interaction_ratio,lsat_ugpa_interaction_bucket,lsat_decile3_ratio,ugpa_decile3_ratio,lsat_ugpa_interaction_bucket_fulltime,lsat_ugpa_interaction_bucket_rank
1917,white,1.0,2.0,8.0,36.0,2.9,Y,P,3.0,3.0,High,0.6666666666666666,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,34.63171641791045,35.47604166666667,2.9,2,4.5,0.3625,-inf-150_1,
1918,black,1.0,2.0,1.0,35.0,2.9,Y,F,5.0,6.0,Low,0.0,False,True,2-3,True,False,False,True,False,True,False,False,False,Unknown,0.08285714285714285,12.068965517241379,12.068965517241379,12.068965517241379,101.5,101.5,40.74825174825175,33.129411764705885,2.9,2,35.0,2.9,-inf-150_1,
1919,white,1.0,1.0,6.0,32.0,2.9,Y,F,4.0,2.0,Medium,0.3333333333333333,True,False,2-3,True,False,True,False,False,False,False,False,True,Medium,0.090625,11.03448275862069,11.03448275862069,11.03448275862069,92.8,92.8,31.798936170212766,32.56163522012579,2.9,1,5.333333333333333,0.48333333333333334,-inf-150_1,
1920,white,1.0,2.0,2.0,33.0,2.9,Y,P,4.0,3.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08787878787878788,11.379310344827587,11.379310344827587,11.379310344827587,95.7,95.7,34.63171641791045,35.47604166666667,2.9,1,16.5,1.45,-inf-150_1,
1921,white,1.0,1.0,6.0,39.0,2.9,Y,P,4.0,3.0,Medium,0.4444444444444444,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.07435897435897436,13.448275862068966,13.448275862068966,13.448275862068966,113.1,113.1,33.20194174757281,34.759302325581395,2.9,2,6.5,0.48333333333333334,-inf-150_1,
1922,white,1.0,1.0,2.0,37.0,2.9,Y,P,4.0,3.0,Low,0.2222222222222222,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.07837837837837838,12.758620689655173,12.758620689655173,12.758620689655173,107.3,107.3,33.20194174757281,34.759302325581395,2.9,2,18.5,1.45,-inf-150_1,
1923,white,1.0,1.0,4.0,37.0,2.9,Y,P,4.0,3.0,Medium,0.3333333333333333,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.07837837837837838,12.758620689655173,12.758620689655173,12.758620689655173,107.3,107.3,33.20194174757281,34.759302325581395,2.9,2,9.25,0.725,-inf-150_1,
1924,black,1.0,2.0,1.0,27.0,2.9,Y,F,5.0,3.0,Low,0.0,False,True,2-3,True,False,False,True,False,True,False,False,False,Low,0.10740740740740741,9.310344827586206,9.310344827586206,9.310344827586206,78.3,78.3,34.63171641791045,26.803125,2.9,1,27.0,2.9,-inf-150_1,
1925,black,1.0,1.0,1.0,21.0,2.9,Y,F,3.0,1.0,Low,0.2222222222222222,True,False,2-3,True,False,True,False,False,True,False,False,False,High,0.1380952380952381,7.241379310344827,7.241379310344827,7.241379310344827,60.9,60.9,26.25505617977528,23.647368421052633,2.9,1,21.0,2.9,-inf-150_1,
1926,black,1.0,1.0,1.0,28.0,2.9,Y,F,3.0,3.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,True,False,False,False,Low,0.10357142857142856,9.655172413793103,9.655172413793103,9.655172413793103,81.2,81.2,33.20194174757281,27.221649484536083,2.9,1,28.0,2.9,-inf-150_1,
1927,white,1.0,2.0,7.0,36.5,2.9,Y,P,4.0,4.0,High,0.8888888888888888,False,True,2-3,True,False,False,True,False,False,False,False,True,Unknown,0.07945205479452054,12.586206896551724,12.586206896551724,12.586206896551724,105.85,105.85,36.76711864406779,38.57636363636363,2.9,2,5.214285714285714,0.41428571428571426,-inf-150_1,
1928,asian,1.0,2.0,2.0,41.0,2.9,Y,F,4.0,6.0,Low,0.0,False,True,2-3,True,False,False,True,True,False,False,False,False,Unknown,0.07073170731707316,14.13793103448276,14.13793103448276,14.13793103448276,118.89999999999999,118.89999999999999,40.74825174825175,41.9,2.9,2,20.5,1.45,-inf-150_1,
1929,white,1.0,2.0,5.0,30.0,2.9,Y,P,4.0,3.0,Medium,0.3333333333333333,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.09666666666666666,10.344827586206897,10.344827586206897,10.344827586206897,87.0,87.0,34.63171641791045,35.47604166666667,2.9,1,6.0,0.58,-inf-150_1,
1930,asian,1.0,1.0,1.0,31.0,2.9,Y,F,2.0,4.0,Low,0.0,True,False,2-3,True,False,True,False,True,False,False,False,False,Unknown,0.0935483870967742,10.689655172413794,10.689655172413794,10.689655172413794,89.89999999999999,89.89999999999999,35.002536997885834,34.28260869565217,2.9,1,31.0,2.9,-inf-150_1,
1931,black,1.0,2.0,1.0,18.0,2.9,Y,F,3.0,1.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,True,False,False,False,High,0.1611111111111111,6.206896551724138,6.206896551724138,6.206896551724138,52.199999999999996,52.199999999999996,26.931250000000002,25.181818181818183,2.9,1,18.0,2.9,-inf-150_1,
1932,white,1.0,2.0,5.0,37.0,2.9,Y,F,3.0,3.0,Medium,0.5555555555555556,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.07837837837837838,12.758620689655173,12.758620689655173,12.758620689655173,107.3,107.3,34.63171641791045,35.47604166666667,2.9,2,7.4,0.58,-inf-150_1,
1933,white,1.0,2.0,3.0,35.0,2.9,Y,F,4.0,3.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08285714285714285,12.068965517241379,12.068965517241379,12.068965517241379,101.5,101.5,34.63171641791045,35.47604166666667,2.9,2,11.666666666666666,0.9666666666666667,-inf-150_1,
1934,black,1.0,1.0,1.0,28.0,2.9,Y,F,4.0,3.0,Low,0.0,True,False,2-3,True,False,True,False,False,True,False,False,False,Low,0.10357142857142856,9.655172413793103,9.655172413793103,9.655172413793103,81.2,81.2,33.20194174757281,27.221649484536083,2.9,1,28.0,2.9,-inf-150_1,
1935,asian,1.0,2.0,4.0,32.0,2.9,Y,P,4.0,3.0,Medium,0.3333333333333333,False,True,2-3,True,False,False,True,True,False,False,False,False,Low,0.090625,11.03448275862069,11.03448275862069,11.03448275862069,92.8,92.8,34.63171641791045,32.81515151515152,2.9,1,8.0,0.725,-inf-150_1,
1936,white,1.0,1.0,7.0,48.0,2.9,Y,P,5.0,4.0,High,0.6666666666666666,True,False,2-3,True,False,True,False,False,False,False,False,True,Unknown,0.06041666666666667,16.551724137931036,16.551724137931036,16.551724137931036,139.2,139.2,35.002536997885834,37.07461773700306,2.9,2,6.857142857142857,0.41428571428571426,-inf-150_1,
1937,asian,1.0,2.0,2.0,28.5,2.9,Y,F,4.0,5.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,True,False,False,False,False,Unknown,0.10175438596491228,9.827586206896552,9.827586206896552,9.827586206896552,82.64999999999999,82.64999999999999,38.23014492753623,36.92,2.9,1,14.25,1.45,-inf-150_1,
1938,white,1.0,1.0,4.0,30.0,2.9,Y,F,4.0,3.0,Medium,0.3333333333333333,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.09666666666666666,10.344827586206897,10.344827586206897,10.344827586206897,87.0,87.0,33.20194174757281,34.759302325581395,2.9,1,7.5,0.725,-inf-150_1,
1939,white,1.0,1.0,1.0,25.0,2.9,Y,F,4.0,4.0,Low,0.0,True,False,2-3,True,False,True,False,False,False,False,False,True,Unknown,0.11599999999999999,8.620689655172415,8.620689655172415,8.620689655172415,72.5,72.5,35.002536997885834,37.07461773700306,2.9,1,25.0,2.9,-inf-150_1,
1940,white,1.0,1.0,3.0,36.5,2.9,Y,P,3.0,4.0,Low,0.4444444444444444,True,False,2-3,True,False,True,False,False,False,False,False,True,Unknown,0.07945205479452054,12.586206896551724,12.586206896551724,12.586206896551724,105.85,105.85,35.002536997885834,37.07461773700306,2.9,2,12.166666666666666,0.9666666666666667,-inf-150_1,
1941,white,1.0,2.0,5.0,38.0,2.9,Y,P,5.0,3.0,Medium,0.5555555555555556,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.07631578947368421,13.10344827586207,13.10344827586207,13.10344827586207,110.2,110.2,34.63171641791045,35.47604166666667,2.9,2,7.6,0.58,-inf-150_1,
1942,white,1.0,1.0,6.0,40.0,2.9,Y,P,5.0,6.0,Medium,0.5555555555555556,True,False,2-3,True,False,True,False,False,False,False,False,True,Unknown,0.0725,13.793103448275863,13.793103448275863,13.793103448275863,116.0,116.0,40.40686274509804,41.95,2.9,2,6.666666666666667,0.48333333333333334,-inf-150_1,
1943,white,1.0,2.0,6.0,39.0,2.9,Y,P,4.0,3.0,Medium,0.7777777777777778,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.07435897435897436,13.448275862068966,13.448275862068966,13.448275862068966,113.1,113.1,34.63171641791045,35.47604166666667,2.9,2,6.5,0.48333333333333334,-inf-150_1,
1944,white,1.0,1.0,8.0,42.0,2.9,Y,P,2.0,1.0,High,0.6666666666666666,True,False,2-3,True,False,True,False,False,False,False,False,True,High,0.06904761904761905,14.482758620689655,14.482758620689655,14.482758620689655,121.8,121.8,26.25505617977528,33.51428571428571,2.9,2,5.25,0.3625,-inf-150_1,
1945,white,1.0,2.0,4.0,34.5,2.9,Y,P,4.0,3.0,Medium,0.5555555555555556,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08405797101449275,11.89655172413793,11.89655172413793,11.89655172413793,100.05,100.05,34.63171641791045,35.47604166666667,2.9,2,8.625,0.725,-inf-150_1,
1946,white,1.0,1.0,10.0,37.0,2.9,Y,P,3.0,3.0,,1.0,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.07837837837837838,12.758620689655173,12.758620689655173,12.758620689655173,107.3,107.3,33.20194174757281,34.759302325581395,2.9,2,3.7,0.29,-inf-150_1,
1947,white,1.0,2.0,2.0,30.0,2.9,Y,P,3.0,3.0,Low,0.1111111111111111,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.09666666666666666,10.344827586206897,10.344827586206897,10.344827586206897,87.0,87.0,34.63171641791045,35.47604166666667,2.9,1,15.0,1.45,-inf-150_1,
1948,white,1.0,2.0,2.0,28.5,2.9,Y,P,4.0,3.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.10175438596491228,9.827586206896552,9.827586206896552,9.827586206896552,82.64999999999999,82.64999999999999,34.63171641791045,35.47604166666667,2.9,1,14.25,1.45,-inf-150_1,
1949,white,1.0,1.0,4.0,30.0,2.9,Y,F,4.0,2.0,Medium,0.4444444444444444,True,False,2-3,True,False,True,False,False,False,False,False,True,Medium,0.09666666666666666,10.344827586206897,10.344827586206897,10.344827586206897,87.0,87.0,31.798936170212766,32.56163522012579,2.9,1,7.5,0.725,-inf-150_1,
1950,asian,1.0,2.0,1.0,24.0,2.9,Y,F,5.0,5.0,Low,0.0,False,True,2-3,True,False,False,True,True,False,False,False,False,Unknown,0.12083333333333333,8.275862068965518,8.275862068965518,8.275862068965518,69.6,69.6,38.23014492753623,36.92,2.9,1,24.0,2.9,-inf-150_1,
1951,white,1.0,2.0,1.0,34.0,2.9,Y,F,4.0,3.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08529411764705883,11.724137931034484,11.724137931034484,11.724137931034484,98.6,98.6,34.63171641791045,35.47604166666667,2.9,1,34.0,2.9,-inf-150_1,
1952,other,1.0,2.0,3.0,31.0,2.9,Y,P,3.0,3.0,Low,0.1111111111111111,False,True,2-3,True,False,False,True,False,False,False,True,False,Low,0.0935483870967742,10.689655172413794,10.689655172413794,10.689655172413794,89.89999999999999,89.89999999999999,34.63171641791045,31.78666666666667,2.9,1,10.333333333333334,0.9666666666666667,-inf-150_1,
1953,white,2.0,2.0,8.0,36.0,2.9,Y,P,1.0,2.0,High,0.8888888888888888,False,True,2-3,False,True,False,True,False,False,False,False,True,Medium,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,30.271428571428572,31.06666666666667,2.9,2,4.5,0.3625,-inf-150_2,
1954,other,1.0,1.0,1.0,29.0,2.9,Y,F,2.0,4.0,Low,0.0,True,False,2-3,True,False,True,False,False,False,False,True,False,Unknown,0.09999999999999999,10.0,10.0,10.0,84.1,84.1,35.002536997885834,32.34615384615385,2.9,1,29.0,2.9,-inf-150_1,
1955,black,2.0,1.0,4.0,24.7,2.9,Y,F,3.0,4.0,Medium,0.3333333333333333,True,False,2-3,False,True,True,False,False,True,False,False,False,Unknown,0.11740890688259109,8.517241379310345,8.517241379310345,8.517241379310345,71.63,71.63,30.65806451612903,25.85625,2.9,1,6.175,0.725,-inf-150_2,
1956,white,1.0,2.0,1.0,42.0,2.9,Y,F,4.0,4.0,Low,0.0,False,True,2-3,True,False,False,True,False,False,False,False,True,Unknown,0.06904761904761905,14.482758620689655,14.482758620689655,14.482758620689655,121.8,121.8,36.76711864406779,38.57636363636363,2.9,2,42.0,2.9,-inf-150_1,
1957,white,1.0,1.0,1.0,36.0,2.9,Y,F,5.0,4.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,False,False,False,True,Unknown,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,35.002536997885834,37.07461773700306,2.9,2,36.0,2.9,-inf-150_1,
1958,hisp,1.0,1.0,2.0,24.0,2.9,Y,F,2.0,3.0,Low,0.0,True,False,2-3,True,False,True,False,False,False,True,False,False,Low,0.12083333333333333,8.275862068965518,8.275862068965518,8.275862068965518,69.6,69.6,33.20194174757281,31.16,2.9,1,12.0,1.45,-inf-150_1,
1959,black,1.0,1.0,1.0,31.0,2.9,Y,F,2.0,1.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,True,False,False,False,High,0.0935483870967742,10.689655172413794,10.689655172413794,10.689655172413794,89.89999999999999,89.89999999999999,26.25505617977528,23.647368421052633,2.9,1,31.0,2.9,-inf-150_1,
1960,white,1.0,1.0,4.0,39.0,2.9,Y,F,4.0,3.0,Medium,0.5555555555555556,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.07435897435897436,13.448275862068966,13.448275862068966,13.448275862068966,113.1,113.1,33.20194174757281,34.759302325581395,2.9,2,9.75,0.725,-inf-150_1,
1961,white,1.0,2.0,1.0,31.0,2.9,Y,P,3.0,3.0,Low,0.0,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.0935483870967742,10.689655172413794,10.689655172413794,10.689655172413794,89.89999999999999,89.89999999999999,34.63171641791045,35.47604166666667,2.9,1,31.0,2.9,-inf-150_1,
1962,white,1.0,2.0,6.0,37.0,2.9,Y,P,3.0,5.0,Medium,0.7777777777777778,False,True,2-3,True,False,False,True,False,False,False,False,True,Unknown,0.07837837837837838,12.758620689655173,12.758620689655173,12.758620689655173,107.3,107.3,38.23014492753623,39.650191570881226,2.9,2,6.166666666666667,0.48333333333333334,-inf-150_1,
1963,white,1.0,2.0,7.0,42.0,2.9,Y,P,3.0,5.0,High,0.5555555555555556,False,True,2-3,True,False,False,True,False,False,False,False,True,Unknown,0.06904761904761905,14.482758620689655,14.482758620689655,14.482758620689655,121.8,121.8,38.23014492753623,39.650191570881226,2.9,2,6.0,0.41428571428571426,-inf-150_1,
1964,white,1.0,1.0,2.0,33.5,2.9,Y,F,3.0,3.0,Low,0.0,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.08656716417910447,11.551724137931036,11.551724137931036,11.551724137931036,97.14999999999999,97.14999999999999,33.20194174757281,34.759302325581395,2.9,1,16.75,1.45,-inf-150_1,
1965,hisp,1.0,2.0,3.0,40.5,2.9,Y,P,4.0,5.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,True,False,False,Unknown,0.07160493827160494,13.965517241379311,13.965517241379311,13.965517241379311,117.45,117.45,38.23014492753623,32.82631578947369,2.9,2,13.5,0.9666666666666667,-inf-150_1,
1966,white,1.0,2.0,6.0,36.0,2.9,Y,P,3.0,5.0,Medium,0.6666666666666666,False,True,2-3,True,False,False,True,False,False,False,False,True,Unknown,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,38.23014492753623,39.650191570881226,2.9,2,6.0,0.48333333333333334,-inf-150_1,
1967,white,1.0,2.0,2.0,26.0,2.9,Y,F,5.0,3.0,Low,0.0,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.11153846153846153,8.965517241379311,8.965517241379311,8.965517241379311,75.39999999999999,75.39999999999999,34.63171641791045,35.47604166666667,2.8999999999999995,1,13.0,1.45,-inf-150_1,
1968,white,1.0,2.0,2.0,31.0,2.9,Y,F,4.0,2.0,Low,0.1111111111111111,False,True,2-3,True,False,False,True,False,False,False,False,True,Medium,0.0935483870967742,10.689655172413794,10.689655172413794,10.689655172413794,89.89999999999999,89.89999999999999,32.29148148148148,32.804201680672264,2.9,1,15.5,1.45,-inf-150_1,
1969,white,1.0,2.0,5.0,45.0,2.9,Y,P,3.0,3.0,Medium,0.7777777777777778,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.06444444444444444,15.517241379310345,15.517241379310345,15.517241379310345,130.5,130.5,34.63171641791045,35.47604166666667,2.9,2,9.0,0.58,-inf-150_1,
1970,white,1.0,1.0,9.0,30.0,2.9,Y,P,4.0,3.0,High,0.7777777777777778,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.09666666666666666,10.344827586206897,10.344827586206897,10.344827586206897,87.0,87.0,33.20194174757281,34.759302325581395,2.9,1,3.3333333333333335,0.3222222222222222,-inf-150_1,
1971,white,1.0,2.0,2.0,34.0,2.9,Y,F,4.0,3.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08529411764705883,11.724137931034484,11.724137931034484,11.724137931034484,98.6,98.6,34.63171641791045,35.47604166666667,2.9,1,17.0,1.45,-inf-150_1,
1972,white,1.0,2.0,10.0,48.0,2.9,Y,P,3.0,3.0,,1.0,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.06041666666666667,16.551724137931036,16.551724137931036,16.551724137931036,139.2,139.2,34.63171641791045,35.47604166666667,2.9,2,4.8,0.29,-inf-150_1,
1973,hisp,1.0,1.0,2.0,30.0,2.9,Y,F,5.0,3.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,False,True,False,False,Low,0.09666666666666666,10.344827586206897,10.344827586206897,10.344827586206897,87.0,87.0,33.20194174757281,31.16,2.9,1,15.0,1.45,-inf-150_1,
1974,white,1.0,2.0,7.0,36.0,2.9,Y,P,4.0,3.0,High,0.4444444444444444,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,34.63171641791045,35.47604166666667,2.9,2,5.142857142857143,0.41428571428571426,-inf-150_1,
1975,black,1.0,1.0,1.0,28.0,2.9,Y,P,1.0,1.0,Low,0.0,True,False,2-3,True,False,True,False,False,True,False,False,False,High,0.10357142857142856,9.655172413793103,9.655172413793103,9.655172413793103,81.2,81.2,26.25505617977528,23.647368421052633,2.9,1,28.0,2.9,-inf-150_1,
1976,white,1.0,1.0,3.0,35.0,2.9,Y,P,4.0,3.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.08285714285714285,12.068965517241379,12.068965517241379,12.068965517241379,101.5,101.5,33.20194174757281,34.759302325581395,2.9,2,11.666666666666666,0.9666666666666667,-inf-150_1,
1977,white,1.0,1.0,1.0,33.5,2.9,Y,F,4.0,3.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.08656716417910447,11.551724137931036,11.551724137931036,11.551724137931036,97.14999999999999,97.14999999999999,33.20194174757281,34.759302325581395,2.9,1,33.5,2.9,-inf-150_1,
1978,black,1.0,1.0,3.0,26.0,2.9,Y,P,2.0,1.0,Low,0.4444444444444444,True,False,2-3,True,False,True,False,False,True,False,False,False,High,0.11153846153846153,8.965517241379311,8.965517241379311,8.965517241379311,75.39999999999999,75.39999999999999,26.25505617977528,23.647368421052633,2.8999999999999995,1,8.666666666666666,0.9666666666666667,-inf-150_1,
1979,white,1.0,2.0,2.0,32.0,2.9,Y,F,4.0,4.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,False,False,True,Unknown,0.090625,11.03448275862069,11.03448275862069,11.03448275862069,92.8,92.8,36.76711864406779,38.57636363636363,2.9,1,16.0,1.45,-inf-150_1,
1980,white,1.0,1.0,1.0,36.0,2.9,Y,F,4.0,2.0,Low,0.5555555555555556,True,False,2-3,True,False,True,False,False,False,False,False,True,Medium,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,31.798936170212766,32.56163522012579,2.9,2,36.0,2.9,-inf-150_1,
1981,black,1.0,1.0,1.0,26.5,2.9,Y,P,3.0,5.0,Low,0.0,True,False,2-3,True,False,True,False,False,True,False,False,False,Unknown,0.10943396226415095,9.13793103448276,9.13793103448276,9.13793103448276,76.85,76.85,36.387387387387385,29.901960784313726,2.9,1,26.5,2.9,-inf-150_1,
1982,white,1.0,1.0,2.0,38.0,2.9,Y,F,3.0,1.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,False,False,False,True,High,0.07631578947368421,13.10344827586207,13.10344827586207,13.10344827586207,110.2,110.2,26.25505617977528,33.51428571428571,2.9,2,19.0,1.45,-inf-150_1,
1983,hisp,1.0,2.0,1.0,35.0,2.9,Y,F,2.0,4.0,Low,0.1111111111111111,False,True,2-3,True,False,False,True,False,False,True,False,False,Unknown,0.08285714285714285,12.068965517241379,12.068965517241379,12.068965517241379,101.5,101.5,36.76711864406779,31.29787234042553,2.9,2,35.0,2.9,-inf-150_1,
1984,black,1.0,2.0,2.0,27.0,2.9,Y,F,2.0,1.0,Low,0.2222222222222222,False,True,2-3,True,False,False,True,False,True,False,False,False,High,0.10740740740740741,9.310344827586206,9.310344827586206,9.310344827586206,78.3,78.3,26.931250000000002,25.181818181818183,2.9,1,13.5,1.45,-inf-150_1,
1985,white,1.0,2.0,1.0,36.0,2.9,Y,F,4.0,3.0,Low,0.1111111111111111,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,34.63171641791045,35.47604166666667,2.9,2,36.0,2.9,-inf-150_1,
1986,white,1.0,1.0,3.0,46.0,2.9,Y,F,3.0,4.0,Low,0.6666666666666666,True,False,2-3,True,False,True,False,False,False,False,False,True,Unknown,0.06304347826086956,15.862068965517242,15.862068965517242,15.862068965517242,133.4,133.4,35.002536997885834,37.07461773700306,2.9,2,15.333333333333334,0.9666666666666667,-inf-150_1,
1987,hisp,1.0,2.0,2.0,22.0,2.9,Y,F,2.0,4.0,Low,0.0,False,True,2-3,True,False,False,True,False,False,True,False,False,Unknown,0.1318181818181818,7.586206896551724,7.586206896551724,7.586206896551724,63.8,63.8,36.76711864406779,31.29787234042553,2.9,1,11.0,1.45,-inf-150_1,
1988,asian,1.0,2.0,1.0,37.0,2.9,Y,F,3.0,4.0,Low,0.0,False,True,2-3,True,False,False,True,True,False,False,False,False,Unknown,0.07837837837837838,12.758620689655173,12.758620689655173,12.758620689655173,107.3,107.3,36.76711864406779,36.0,2.9,2,37.0,2.9,-inf-150_1,
1989,asian,1.0,1.0,5.0,27.0,2.9,Y,P,3.0,2.0,Medium,0.6666666666666666,True,False,2-3,True,False,True,False,True,False,False,False,False,Medium,0.10740740740740741,9.310344827586206,9.310344827586206,9.310344827586206,78.3,78.3,31.798936170212766,30.666666666666668,2.9,1,5.4,0.58,-inf-150_1,
1990,white,1.0,2.0,1.0,36.0,2.9,Y,P,1.0,3.0,Low,0.0,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.08055555555555555,12.413793103448276,12.413793103448276,12.413793103448276,104.39999999999999,104.39999999999999,34.63171641791045,35.47604166666667,2.9,2,36.0,2.9,-inf-150_1,
1991,hisp,2.0,2.0,7.0,40.0,2.9,Y,P,3.0,5.0,High,0.8888888888888888,False,True,2-3,False,True,False,True,False,False,True,False,False,Unknown,0.0725,13.793103448275863,13.793103448275863,13.793103448275863,116.0,116.0,35.69714285714286,32.766666666666666,2.9,2,5.714285714285714,0.41428571428571426,-inf-150_2,
1992,white,1.0,1.0,1.0,37.0,2.9,Y,F,5.0,4.0,Low,0.1111111111111111,True,False,2-3,True,False,True,False,False,False,False,False,True,Unknown,0.07837837837837838,12.758620689655173,12.758620689655173,12.758620689655173,107.3,107.3,35.002536997885834,37.07461773700306,2.9,2,37.0,2.9,-inf-150_1,
1993,white,1.0,2.0,10.0,39.0,2.9,Y,P,4.0,4.0,,0.7777777777777778,False,True,2-3,True,False,False,True,False,False,False,False,True,Unknown,0.07435897435897436,13.448275862068966,13.448275862068966,13.448275862068966,113.1,113.1,36.76711864406779,38.57636363636363,2.9,2,3.9,0.29,-inf-150_1,
1994,white,1.0,1.0,4.0,34.0,2.9,Y,F,3.0,3.0,Medium,0.3333333333333333,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.08529411764705883,11.724137931034484,11.724137931034484,11.724137931034484,98.6,98.6,33.20194174757281,34.759302325581395,2.9,1,8.5,0.725,-inf-150_1,
1995,asian,1.0,2.0,5.0,31.0,2.9,Y,P,3.0,3.0,Medium,0.5555555555555556,False,True,2-3,True,False,False,True,True,False,False,False,False,Low,0.0935483870967742,10.689655172413794,10.689655172413794,10.689655172413794,89.89999999999999,89.89999999999999,34.63171641791045,32.81515151515152,2.9,1,6.2,0.58,-inf-150_1,
1996,white,1.0,1.0,8.0,39.0,2.9,Y,P,4.0,3.0,High,0.5555555555555556,True,False,2-3,True,False,True,False,False,False,False,False,True,Low,0.07435897435897436,13.448275862068966,13.448275862068966,13.448275862068966,113.1,113.1,33.20194174757281,34.759302325581395,2.9,2,4.875,0.3625,-inf-150_1,
1997,asian,1.0,1.0,2.0,31.5,2.9,Y,F,1.0,3.0,Low,0.0,True,False,2-3,True,False,True,False,True,False,False,False,False,Low,0.09206349206349206,10.862068965517242,10.862068965517242,10.862068965517242,91.35,91.35,33.20194174757281,31.220588235294116,2.9,1,15.75,1.45,-inf-150_1,
1998,hisp,1.0,1.0,4.0,30.0,2.9,Y,P,3.0,3.0,Medium,0.3333333333333333,True,False,2-3,True,False,True,False,False,False,True,False,False,Low,0.09666666666666666,10.344827586206897,10.344827586206897,10.344827586206897,87.0,87.0,33.20194174757281,31.16,2.9,1,7.5,0.725,-inf-150_1,
1999,white,1.0,2.0,4.0,42.0,2.9,Y,P,3.0,3.0,Medium,0.2222222222222222,False,True,2-3,True,False,False,True,False,False,False,False,True,Low,0.06904761904761905,14.482758620689655,14.482758620689655,14.482758620689655,121.8,121.8,34.63171641791045,35.47604166666667,2.9,2,10.5,0.725,-inf-150_1,
2000,white,1.0,1.0,1.0,40.0,2.9,Y,F,4.0,2.0,Low,0.2222222222222222,True,False,2-3,True,False,True,False,False,False,False,False,True,Medium,0.0725,13.793103448275863,13.793103448275863,13.793103448275863,116.0,116.0,31.798936170212766,32.56163522012579,2.9,2,40.0,2.9,-inf-150_1,
